BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,PRC_FULL_PAYMENT,TENURE
1432.350154,1.0,0.0,0.0,0.0,353.621982,0.0,0.0,0.0,0.416667,7,0,1500.0,525.178843,0.0,12
1509.177493,1.0,0.0,0.0,0.0,1281.15107,0.0,0.0,0.0,0.75,14,0,5000.0,449.984139,0.0,12
675.8726,1.0,1315.3,1265.32,49.98,0.0,0.916667,0.833333,0.083333,0.0,0,18,4000.0,0.0,0.0,12
683.849179,1.0,7387.83,3894.51,3493.32,0.0,1.0,0.5,0.916667,0.0,0,50,8000.0,6873.576182,0.75,12
678.62589,1.0,59.24,0.0,59.24,272.436416,0.083333,0.0,0.083333,0.083333,1,1,1200.0,1669.187919,0.0,12
2628.010018,1.0,1918.14,1367.73,550.41,1051.790943,0.916667,0.75,0.833333,0.583333,11,57,7000.0,3129.107625,0.0,12
144.845309,1.0,150.88,0.0,150.88,0.0,0.909091,0.0,0.909091,0.0,0,10,2500.0,218.136811,0.0,11
0.000199,0.090909,0.01,0.01,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,0.056466,0.0,12
4199.989868,1.0,11653.14,6884.6,4768.54,0.0,0.916667,1.0,0.916667,0.0,0,84,16500.0,13660.2412,0.0,12
2288.181566,1.0,177.45,88.0,89.45,0.0,0.333333,0.083333,0.25,0.0,0,5,5000.0,712.897132,0.0,12
5312.289573,1.0,399.92,289.0,110.92,7412.140941,0.25,0.083333,0.25,0.583333,19,10,7500.0,13817.5638,0.083333,12
1851.372165,1.0,6006.79,5506.81,499.98,0.0,1.0,1.0,0.916667,0.0,0,93,7600.0,5389.6734,0.083333,12
692.2898,1.0,200.0,200.0,0.0,299.710379,0.1,0.1,0.0,0.1,1,2,9950.0,816.23679,0.0,10
163.335524,0.545455,460.95,460.95,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,1500.0,162.939482,0.0,12
182.709228,0.909091,2463.21,1295.84,1167.37,0.0,1.0,1.0,1.0,0.0,0,44,9500.0,2362.519923,0.444444,12
483.261458,1.0,3228.3,3228.3,0.0,0.0,0.416667,0.416667,0.0,0.0,0,34,600.0,3304.347175,0.166667,12
3676.225496,1.0,2743.35,1299.63,1443.72,1095.478557,1.0,0.666667,0.916667,0.083333,1,78,6000.0,1859.086356,0.0,12
242.161751,1.0,686.0,686.0,0.0,0.0,0.25,0.25,0.0,0.0,0,5,1600.0,79.554524,0.0,12
19.281564,0.727273,428.9,0.0,428.9,0.0,0.583333,0.0,0.416667,0.0,0,7,10500.0,418.803807,0.2,12
2.476557,0.166667,115.7,115.7,0.0,0.0,0.333333,0.333333,0.0,0.0,0,2,4500.0,0.0,0.0,6
3515.499451,1.0,2864.32,1215.93,1648.39,2880.208755,1.0,0.583333,1.0,0.416667,40,91,5500.0,3362.139057,0.0,12
199.684606,0.363636,287.4,0.0,287.4,0.0,1.0,0.0,1.0,0.0,0,12,4500.0,1110.399779,0.0,12
5218.923199,1.0,100.01,0.0,100.01,491.329785,0.083333,0.0,0.083333,0.166667,3,1,6000.0,1299.677915,0.0,12
1565.98205,0.818182,1677.26,614.85,1062.41,0.0,0.75,0.166667,0.75,0.0,0,22,4500.0,7364.974854,0.444444,12
2672.203163,0.909091,0.0,0.0,0.0,1347.646329,0.0,0.0,0.0,0.333333,4,0,7500.0,5983.259628,0.090909,12
166.442301,0.454545,797.58,797.58,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,9500.0,2402.676315,0.0,12
14100.2511,1.0,4995.8,3403.11,1592.69,20712.67008,1.0,1.0,0.333333,0.833333,36,34,16500.0,20418.33238,0.0,12
1819.405059,1.0,5671.86,2086.05,3585.81,0.0,1.0,0.416667,1.0,0.0,0,58,6000.0,834.969649,0.0,12
0.0,0.0,178.8,0.0,178.8,0.0,1.0,0.0,1.0,0.0,0,12,1900.0,0.0,0.0,12
19.572514,0.909091,310.25,310.25,0.0,0.0,0.833333,0.833333,0.0,0.0,0,13,5500.0,322.934105,0.7,12
175.635786,1.0,0.0,0.0,0.0,54.180326,0.0,0.0,0.0,0.083333,2,0,1800.0,324.105254,0.0,12
923.117542,0.909091,224.4,224.4,0.0,1845.4779,0.083333,0.083333,0.0,0.333333,8,3,1700.0,2232.42607,0.0,12
1885.892405,1.0,675.69,675.69,0.0,232.702808,0.416667,0.416667,0.0,0.166667,3,5,2000.0,657.008002,0.0,12
1045.458739,0.9,946.29,705.69,240.6,886.266785,0.9,0.3,0.7,0.3,6,27,1500.0,2138.807396,0.0,10
2875.669063,1.0,0.0,0.0,0.0,740.863461,0.0,0.0,0.0,0.25,8,0,3000.0,729.064946,0.0,12
28.054194,0.636364,824.27,0.0,824.27,0.0,1.0,0.0,1.0,0.0,0,26,2500.0,673.029715,0.333333,12
396.376998,1.0,286.74,52.49,234.25,0.0,0.75,0.083333,0.666667,0.0,0,15,1000.0,232.783063,0.0,12
1641.251218,0.727273,0.0,0.0,0.0,2990.165538,0.0,0.0,0.0,0.166667,4,0,3000.0,4399.723425,0.142857,12
2421.106175,0.9,0.0,0.0,0.0,3701.78388,0.0,0.0,0.0,0.3,8,0,3000.0,1607.740298,0.0,10
890.633006,0.909091,756.73,756.73,0.0,0.0,0.416667,0.416667,0.0,0.0,0,9,3000.0,1964.578805,0.0,12
57.408695,1.0,338.5,338.5,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,7000.0,354.35735,0.125,12
2013.171338,1.0,60.0,60.0,0.0,4621.713196,0.083333,0.083333,0.0,0.666667,20,1,3500.0,3428.736898,0.1,12
4859.262329,1.0,0.0,0.0,0.0,4835.129243,0.0,0.0,0.0,0.5,12,0,8000.0,1126.662524,0.0,12
224.202679,1.0,1522.91,990.17,532.74,0.0,1.0,1.0,1.0,0.0,0,60,7500.0,1306.491984,0.333333,12
26.034907,0.636364,299.79,0.0,299.79,0.0,0.333333,0.0,0.25,0.0,0,4,7500.0,308.31669,0.3,12
2673.770349,1.0,435.0,435.0,0.0,3667.84151,0.181818,0.181818,0.0,0.181818,2,3,5000.0,1143.636383,0.0,11
1863.787327,1.0,0.0,0.0,0.0,1998.061069,0.0,0.0,0.0,0.083333,1,0,3000.0,749.522371,0.0,12
14.836268,0.545455,170.09,0.0,170.09,0.0,0.454545,0.0,0.454545,0.0,0,10,7000.0,190.956987,0.5,11
2012.049986,1.0,1279.21,242.91,1036.3,196.593829,1.0,0.333333,1.0,0.083333,1,50,4500.0,656.977251,0.0,12
1110.047967,1.0,0.0,0.0,0.0,569.881041,0.0,0.0,0.0,0.083333,1,0,3500.0,3544.922751,0.083333,12
726.779809,1.0,5497.04,5497.04,0.0,0.0,0.583333,0.583333,0.0,0.0,0,33,1700.0,4207.962368,0.25,12
1812.61375,0.727273,0.0,0.0,0.0,2804.289646,0.0,0.0,0.0,0.083333,1,0,9000.0,961.987007,0.0,12
43.200086,1.0,324.0,324.0,0.0,0.0,1.0,1.0,0.0,0.0,0,12,1800.0,350.499835,0.3,12
1771.43578,1.0,1176.0,0.0,1176.0,0.0,1.0,0.0,1.0,0.0,0,12,1700.0,1350.02185,0.0,12
521.38404,0.909091,0.0,0.0,0.0,1001.605022,0.0,0.0,0.0,0.166667,3,0,1150.0,1220.262003,0.1,12
604.816148,1.0,764.0,331.0,433.0,796.641859,0.916667,0.166667,0.916667,0.333333,7,25,10500.0,1984.660403,0.083333,12
680.671377,1.0,8040.78,2946.69,5094.09,0.0,1.0,0.666667,1.0,0.0,0,66,7000.0,6331.737868,0.833333,12
2336.985188,1.0,190.56,190.56,0.0,4066.421468,0.166667,0.166667,0.0,0.583333,10,4,3500.0,8319.645575,0.25,12
40.479403,1.0,452.61,0.0,452.61,0.0,1.0,0.0,0.916667,0.0,0,18,5000.0,426.404957,0.818182,12
1382.376636,1.0,77.91,0.0,77.91,300.531629,0.083333,0.0,0.083333,0.166667,2,1,2500.0,639.362373,0.0,12
8539.312935,1.0,0.0,0.0,0.0,4070.445699,0.0,0.0,0.0,0.5,8,0,11000.0,2459.237522,0.0,12
509.872908,0.454545,31.89,31.89,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,1396.027009,0.0,12
1008.864224,1.0,1392.83,1392.83,0.0,0.0,0.333333,0.333333,0.0,0.0,0,7,9000.0,1265.870255,0.0,12
723.172037,1.0,2095.14,238.0,1857.14,0.0,0.75,0.166667,0.583333,0.0,0,25,5000.0,1509.479538,0.0,12
1.025109,0.090909,59.66,0.0,59.66,0.0,0.083333,0.0,0.083333,0.0,0,1,1700.0,0.0,0.0,12
126.13588,1.0,0.0,0.0,0.0,1170.273287,0.0,0.0,0.0,0.083333,2,0,1200.0,1131.54314,0.083333,12
975.637547,0.818182,6897.56,0.0,6897.56,0.0,0.5,0.0,0.5,0.0,0,6,6150.0,8337.882098,0.272727,12
1129.284728,1.0,1211.42,0.0,1211.42,0.0,1.0,0.0,1.0,0.0,0,42,4000.0,3390.831252,0.333333,12
2306.310095,1.0,359.96,0.0,359.96,2843.482435,0.916667,0.0,0.916667,0.333333,6,11,4000.0,1482.816136,0.0,12
883.835888,1.0,187.47,0.0,187.47,0.0,0.75,0.0,0.666667,0.0,0,9,1000.0,263.631752,0.0,12
874.571604,1.0,385.7,316.7,69.0,289.822557,0.416667,0.333333,0.166667,0.166667,2,8,2000.0,357.969443,0.0,12
444.760263,0.636364,3734.7,3734.7,0.0,0.0,0.333333,0.333333,0.0,0.0,0,7,4000.0,5808.857795,0.5,12
0.0,0.0,1200.0,1200.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,14229.88248,0.0,12
332.650256,1.0,770.0,0.0,770.0,0.0,0.583333,0.0,0.5,0.0,0,7,5500.0,558.752797,0.0,12
101.682988,1.0,610.34,86.0,524.34,0.0,1.0,0.166667,1.0,0.0,0,40,1500.0,324.924223,0.090909,12
4143.074668,1.0,1074.27,1074.27,0.0,190.242856,0.75,0.75,0.0,0.166667,3,21,6000.0,926.813916,0.0,12
42.68579,0.909091,708.0,326.0,382.0,0.0,0.75,0.166667,0.5,0.0,0,20,3000.0,755.300687,0.625,12
146.261257,1.0,3139.97,2499.22,640.75,0.0,1.0,1.0,0.916667,0.0,0,41,5000.0,2990.926573,0.833333,12
3876.778302,1.0,0.0,0.0,0.0,4269.018258,0.0,0.0,0.0,0.25,11,0,7500.0,1342.57535,0.0,12
1593.364737,1.0,2298.49,684.2,1614.29,554.604914,1.0,0.416667,1.0,0.25,3,53,4500.0,1082.087826,0.0,12
933.278656,1.0,182.55,0.0,182.55,2304.727023,0.25,0.0,0.166667,0.416667,7,3,2500.0,1755.16459,0.0,12
58.167348,0.181818,438.87,438.87,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7500.0,1748.469291,0.0,12
2514.895334,1.0,3172.38,1653.16,1519.22,656.112456,1.0,0.916667,0.916667,0.166667,2,41,6800.0,2646.255583,0.0,12
1513.759633,1.0,70.0,70.0,0.0,0.0,0.181818,0.181818,0.0,0.0,0,2,1700.0,2085.049719,0.0,11
80.00717,1.0,1548.37,28.58,1519.79,0.0,0.916667,0.083333,0.75,0.0,0,21,9500.0,1105.365158,0.7,12
93.104842,1.0,160.0,160.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5200.0,633.184791,0.1,12
458.958269,0.363636,492.72,0.0,492.72,0.0,1.0,0.0,1.0,0.0,0,12,6000.0,2111.788889,0.0,12
1386.712561,1.0,0.0,0.0,0.0,699.804757,0.0,0.0,0.0,0.333333,7,0,1500.0,848.630874,0.0,12
4564.860642,1.0,1701.13,1322.61,378.52,0.0,1.0,0.916667,0.833333,0.0,0,39,12000.0,1205.113895,0.0,12
1709.346088,1.0,339.0,339.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,4,2000.0,612.684346,0.0,12
94.83691,1.0,1027.84,93.0,934.84,0.0,1.0,0.083333,1.0,0.0,0,28,18000.0,1041.284778,0.416667,12
6204.264926,1.0,0.0,0.0,0.0,2344.901285,0.0,0.0,0.0,0.166667,8,0,7500.0,1381.411511,0.0,12
64.677565,1.0,363.71,363.71,0.0,0.0,1.0,1.0,0.0,0.0,0,12,6000.0,343.104512,0.083333,12
24.297113,0.636364,230.47,0.0,230.47,0.0,0.5,0.0,0.5,0.0,0,7,4000.0,0.0,0.0,12
2271.7875,1.0,0.0,0.0,0.0,2866.563908,0.0,0.0,0.0,0.25,5,0,8000.0,327.593428,0.0,8
5000.825577,1.0,3310.39,3072.89,237.5,2019.865472,0.75,0.666667,0.333333,0.083333,1,28,7500.0,2633.433636,0.0,12
3723.723928,1.0,0.0,0.0,0.0,1138.457723,0.0,0.0,0.0,0.333333,6,0,4500.0,930.285952,0.0,12
348.066767,1.0,695.0,695.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,470.847821,0.0,12
846.380946,1.0,8397.44,6812.04,1585.4,0.0,1.0,1.0,1.0,0.0,0,118,10000.0,8067.500812,1.0,12
39.557369,0.363636,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,831.294005,0.0,12
3492.064185,1.0,0.0,0.0,0.0,522.551112,0.0,0.0,0.0,0.090909,1,0,12500.0,1349.873959,0.0,11
719.427666,1.0,734.4,180.0,554.4,0.0,0.583333,0.083333,0.5,0.0,0,8,1000.0,285.477654,0.0,12
1184.924492,0.9,306.0,234.0,72.0,1314.443111,0.4,0.2,0.3,0.2,8,7,3000.0,500.833154,0.0,10
4285.123888,1.0,4235.03,4235.03,0.0,0.0,0.833333,0.833333,0.0,0.0,0,29,10000.0,1660.32858,0.0,12
989.448428,1.0,429.97,420.32,9.65,1029.77967,0.875,0.5,0.5,0.25,4,13,1500.0,195.369397,0.0,8
3126.109251,1.0,3357.24,2197.01,1160.23,0.0,1.0,1.0,1.0,0.0,0,154,7000.0,1149.614601,0.0,12
3912.344717,1.0,2080.66,672.48,1408.18,1829.712153,1.0,0.166667,1.0,0.166667,5,42,6000.0,1017.896487,0.0,12
469.380653,1.0,5117.56,2562.27,2555.29,0.0,1.0,1.0,1.0,0.0,0,81,4300.0,5270.796852,0.333333,12
3543.905366,1.0,1362.92,0.0,1362.92,0.0,1.0,0.0,1.0,0.0,0,15,7500.0,1026.706561,0.0,12
1218.208868,0.818182,0.0,0.0,0.0,4467.667258,0.0,0.0,0.0,0.363636,12,0,2500.0,3341.009938,0.0,11
680.079404,1.0,636.41,106.01,530.4,2525.736564,1.0,0.083333,1.0,0.25,10,19,12000.0,309.998666,0.0,12
1431.445361,1.0,0.0,0.0,0.0,1414.866215,0.0,0.0,0.0,0.083333,1,0,1500.0,235.637068,0.0,12
131.760301,1.0,789.43,787.48,1.95,0.0,1.0,1.0,0.083333,0.0,0,14,5000.0,2023.907685,0.916667,12
35.988695,0.636364,294.0,0.0,294.0,0.0,0.5,0.0,0.416667,0.0,0,6,1200.0,502.277937,0.333333,12
128.507898,0.454545,0.0,0.0,0.0,490.12386,0.0,0.0,0.0,0.083333,1,0,1200.0,199.424458,0.0,12
3985.637748,1.0,20.0,20.0,0.0,1306.18399,0.083333,0.083333,0.0,0.333333,5,1,6000.0,1203.180838,0.0,12
1726.125465,1.0,223.95,223.95,0.0,265.018687,0.083333,0.083333,0.0,0.083333,1,1,5000.0,1734.836967,0.0,12
948.944615,1.0,678.94,201.4,477.54,0.0,1.0,0.166667,1.0,0.0,0,44,2000.0,1750.388539,0.083333,12
71.983739,1.0,1000.0,1000.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,93.4312,0.0,12
32.903658,1.0,391.5,0.0,391.5,0.0,0.75,0.0,0.75,0.0,0,9,6500.0,405.250915,0.727273,12
3822.559709,1.0,1000.0,1000.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5000.0,1160.567938,0.0,12
580.175457,1.0,759.5,85.0,674.5,995.015703,0.833333,0.166667,0.75,0.333333,5,24,4000.0,1194.432152,0.083333,12
9.444869,0.363636,127.14,127.14,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4000.0,0.0,0.0,12
1509.525178,1.0,0.0,0.0,0.0,1784.023712,0.0,0.0,0.0,0.25,5,0,3500.0,513.387513,0.0,12
1288.895823,0.727273,0.0,0.0,0.0,3233.145994,0.0,0.0,0.0,0.181818,3,0,3500.0,4919.065431,0.285714,11
4825.450839,1.0,5855.46,5855.46,0.0,0.0,0.833333,0.833333,0.0,0.0,0,26,7000.0,3866.077948,0.0,12
5797.6687,1.0,0.0,0.0,0.0,4639.195255,0.0,0.0,0.0,0.666667,12,0,6000.0,1936.745052,0.0,12
10.248544,0.090909,0.0,0.0,0.0,690.668996,0.0,0.0,0.0,0.083333,3,0,1200.0,0.0,0.0,12
6928.721377,1.0,18.35,0.0,18.35,14836.45141,0.416667,0.0,0.416667,0.083333,1,5,18000.0,22281.70046,0.090909,12
1725.887609,1.0,0.0,0.0,0.0,753.22315,0.0,0.0,0.0,0.25,3,0,1700.0,1169.756885,0.0,12
475.675998,1.0,5421.73,5421.73,0.0,0.0,1.0,1.0,0.0,0.0,0,34,10500.0,5510.903074,1.0,12
961.369596,1.0,0.0,0.0,0.0,1124.284462,0.0,0.0,0.0,0.166667,2,0,1200.0,275.73187,0.0,12
1364.256013,1.0,0.0,0.0,0.0,252.98756,0.0,0.0,0.0,0.083333,1,0,1500.0,513.013589,0.0,12
113.629276,0.272727,798.0,798.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5000.0,4372.014696,0.0,12
9.906062,0.909091,202.3,0.0,202.3,0.0,0.909091,0.0,0.818182,0.0,0,10,1500.0,195.62615,0.0,11
26.506901,0.909091,400.91,115.61,285.3,0.0,0.583333,0.083333,0.416667,0.0,0,19,2500.0,465.179466,0.5,12
157.66813,0.857143,1263.51,87.0,1176.51,0.0,0.714286,0.142857,0.428571,0.0,0,8,10000.0,1458.713508,1.0,7
2336.363625,1.0,924.19,0.0,924.19,432.263451,1.0,0.0,1.0,0.166667,2,48,2500.0,874.589045,0.0,12
316.095114,1.0,89.96,0.0,89.96,0.0,0.416667,0.0,0.416667,0.0,0,5,4700.0,301.153658,0.0,12
453.856643,1.0,238.75,0.0,238.75,0.0,0.571429,0.0,0.571429,0.0,0,6,1500.0,94.007773,0.0,7
1914.092562,1.0,538.85,487.5,51.35,0.0,0.416667,0.416667,0.166667,0.0,0,9,2000.0,1022.911305,0.0,12
9061.317491,1.0,0.0,0.0,0.0,366.077141,0.0,0.0,0.0,0.083333,1,0,10000.0,2524.110566,0.0,12
3239.138704,1.0,3018.68,3018.68,0.0,4157.651522,0.25,0.25,0.0,0.5,9,6,5500.0,3369.399283,0.083333,12
2450.104201,1.0,0.0,0.0,0.0,657.525213,0.0,0.0,0.0,0.083333,1,0,3000.0,692.953519,0.0,12
342.358505,0.818182,633.66,65.96,567.7,367.516136,0.5,0.083333,0.333333,0.083333,1,6,4500.0,1625.059543,0.272727,12
8983.120358,1.0,0.0,0.0,0.0,3517.845954,0.0,0.0,0.0,0.25,5,0,12500.0,1943.319108,0.0,12
2275.53087,1.0,1343.65,1262.29,81.36,0.0,1.0,0.666667,1.0,0.0,0,25,3000.0,718.5624,0.0,12
54.327257,1.0,346.02,0.0,346.02,0.0,0.916667,0.0,0.75,0.0,0,11,4500.0,237.839366,0.333333,12
984.135371,1.0,599.58,590.0,9.58,0.0,0.333333,0.333333,0.083333,0.0,0,5,3000.0,782.954766,0.0,12
2732.551701,1.0,1043.03,308.97,734.06,123.468228,1.0,0.5,1.0,0.083333,1,53,3000.0,1691.352849,0.0,12
5795.166009,1.0,0.0,0.0,0.0,7363.303617,0.0,0.0,0.0,0.25,3,0,12500.0,7570.031897,0.0,12
2944.156996,1.0,12.22,12.22,0.0,244.694657,0.083333,0.083333,0.0,0.166667,2,1,3000.0,628.31462,0.0,12
1693.841127,1.0,2439.98,1373.89,1066.09,1068.614851,1.0,0.75,1.0,0.333333,7,45,5500.0,1474.677315,0.0,12
189.98582,0.666667,369.0,0.0,369.0,991.09837,0.666667,0.0,0.5,0.166667,1,6,2500.0,292.582747,0.0,6
1690.352634,1.0,0.0,0.0,0.0,1359.175968,0.0,0.0,0.0,0.166667,4,0,3500.0,373.741157,0.0,12
3048.011738,1.0,1271.34,1239.42,31.92,0.0,0.75,0.75,0.083333,0.0,0,24,3200.0,1216.277275,0.0,12
419.486983,1.0,450.0,450.0,0.0,1365.172054,0.083333,0.083333,0.0,0.166667,3,1,9500.0,4275.760118,0.0,12
2997.977825,1.0,35131.16,34087.73,1043.43,0.0,1.0,1.0,0.833333,0.0,0,344,12000.0,28896.66522,0.75,12
44.635372,0.727273,640.0,0.0,640.0,0.0,0.909091,0.0,0.818182,0.0,0,10,6000.0,596.47654,0.0,11
5643.992345,1.0,6141.58,5070.48,1071.1,1003.760024,1.0,0.916667,1.0,0.333333,6,92,13000.0,11514.83756,0.0,12
2713.749041,1.0,0.0,0.0,0.0,318.035084,0.0,0.0,0.0,0.333333,4,0,3000.0,664.635735,0.0,12
95.597121,1.0,101.97,101.97,0.0,97.921034,0.25,0.25,0.0,0.166667,3,3,3000.0,306.960201,0.0,12
1679.429188,1.0,0.0,0.0,0.0,75.844786,0.0,0.0,0.0,0.166667,2,0,1800.0,243.503331,0.0,12
14.442528,1.0,163.9,0.0,163.9,0.0,1.0,0.0,0.909091,0.0,0,11,1500.0,138.776431,0.777778,11
8260.825897,1.0,3709.71,2420.76,1288.95,2379.462062,1.0,0.666667,1.0,0.833333,47,79,8500.0,6847.476495,0.0,12
4899.638221,1.0,0.0,0.0,0.0,424.449434,0.0,0.0,0.0,0.272727,5,0,5000.0,880.262447,0.0,11
138.596394,1.0,1333.9,663.9,670.0,0.0,0.75,0.583333,0.333333,0.0,0,14,7500.0,1000.797013,0.333333,12
4.160112,1.0,70.56,0.0,70.56,0.0,1.0,0.0,1.0,0.0,0,12,6000.0,54.598522,0.222222,12
592.416944,1.0,6228.01,3454.7,2773.31,0.0,1.0,1.0,1.0,0.0,0,117,4500.0,6052.32316,1.0,12
1211.895212,1.0,0.0,0.0,0.0,119.377631,0.0,0.0,0.0,0.083333,2,0,1200.0,413.575315,0.0,12
8.585976,0.545455,512.59,352.5,160.09,0.0,0.5,0.083333,0.333333,0.0,0,10,2500.0,908.190297,0.25,12
32.612016,0.454545,545.88,545.88,0.0,0.0,0.25,0.25,0.0,0.0,0,4,2000.0,1100.892272,0.5,12
174.214883,0.363636,0.0,0.0,0.0,956.089092,0.0,0.0,0.0,0.083333,1,0,1200.0,238.06524,0.0,12
147.765977,0.363636,1328.94,1328.94,0.0,0.0,0.166667,0.166667,0.0,0.0,0,4,4000.0,4606.168653,1.0,12
349.855056,1.0,3200.5,2097.88,1102.62,0.0,1.0,1.0,1.0,0.0,0,50,7000.0,3119.528249,1.0,12
816.765152,1.0,7967.04,7839.22,127.82,0.0,1.0,1.0,0.416667,0.0,0,81,10000.0,8455.311569,1.0,12
3177.232656,1.0,5877.73,5430.68,447.05,0.0,1.0,1.0,1.0,0.0,0,100,6000.0,6686.89278,0.0,12
14.234636,0.545455,259.83,0.0,259.83,0.0,0.583333,0.0,0.416667,0.0,0,7,7000.0,357.269364,1.0,12
117.018324,0.909091,625.94,625.94,0.0,0.0,0.545455,0.545455,0.0,0.0,0,6,11000.0,627.763481,0.142857,11
330.236089,0.636364,0.0,0.0,0.0,930.459784,0.0,0.0,0.0,0.083333,1,0,6500.0,2048.983642,0.2,12
1087.567113,1.0,564.54,357.9,206.64,0.0,0.75,0.083333,0.666667,0.0,0,16,1400.0,443.196272,0.0,12
409.592245,1.0,190.0,190.0,0.0,1986.427611,0.166667,0.166667,0.0,0.333333,6,2,11500.0,299.91595,0.0,12
3.141961,0.181818,16.0,16.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5500.0,656.045331,1.0,12
1957.712033,1.0,276.76,0.0,276.76,0.0,0.333333,0.0,0.333333,0.0,0,4,3000.0,566.106669,0.0,12
75.936035,0.545455,856.44,856.44,0.0,0.0,0.272727,0.272727,0.0,0.0,0,3,2300.0,426.894188,0.0,11
1459.518449,1.0,393.82,134.07,259.75,0.0,0.916667,0.25,0.833333,0.0,0,35,1500.0,438.601342,0.0,12
1033.498736,1.0,21.75,0.0,21.75,1238.746947,0.083333,0.0,0.083333,0.333333,5,1,3000.0,255.779858,0.0,12
2255.056361,0.909091,122.99,100.0,22.99,0.0,0.166667,0.083333,0.083333,0.0,0,2,9000.0,3737.838893,0.090909,12
1798.042812,1.0,0.0,0.0,0.0,478.838983,0.0,0.0,0.0,0.083333,1,0,6300.0,1192.610471,0.0,12
179.209557,1.0,1526.42,1526.42,0.0,0.0,1.0,1.0,0.0,0.0,0,26,13500.0,1482.286465,0.916667,12
1119.464381,1.0,266.68,0.0,266.68,0.0,0.166667,0.0,0.166667,0.0,0,2,1400.0,1041.406725,0.0,12
2046.402647,1.0,3976.4,3298.79,677.61,0.0,1.0,0.833333,0.416667,0.0,0,23,7000.0,3413.229693,0.0,12
472.529777,0.545455,358.2,0.0,358.2,1818.821088,0.5,0.0,0.416667,0.083333,2,6,2500.0,485.184548,0.5,12
1894.990608,1.0,0.0,0.0,0.0,1930.273374,0.0,0.0,0.0,0.166667,2,0,5500.0,767.315938,0.0,12
1066.884128,1.0,0.0,0.0,0.0,215.632774,0.0,0.0,0.0,0.25,6,0,1200.0,222.800881,0.0,12
4896.223044,1.0,0.0,0.0,0.0,396.233514,0.0,0.0,0.0,0.25,3,0,5000.0,1288.704377,0.0,12
57.94319,1.0,440.0,0.0,440.0,0.0,0.916667,0.0,0.916667,0.0,0,11,6500.0,462.523442,1.0,12
501.453416,1.0,1199.46,447.0,752.46,0.0,0.833333,0.166667,0.666667,0.0,0,17,6500.0,495.243088,0.0,12
1422.85376,1.0,159.46,159.46,0.0,0.0,0.1,0.1,0.0,0.0,0,3,1600.0,468.122486,0.0,10
423.972293,0.454545,0.0,0.0,0.0,1677.787494,0.0,0.0,0.0,0.333333,4,0,1500.0,316.450771,0.0,12
3894.241117,1.0,1201.7,0.0,1201.7,995.062078,0.583333,0.0,0.583333,0.083333,2,7,4000.0,1734.235295,0.0,12
19.726196,0.818182,220.9,0.0,220.9,0.0,0.75,0.0,0.75,0.0,0,9,2500.0,275.401717,0.888889,12
0.001146,0.090909,0.0,0.0,0.0,96.59138,0.0,0.0,0.0,0.083333,1,0,1500.0,1359.022794,0.181818,12
1126.942655,1.0,0.0,0.0,0.0,86.437024,0.0,0.0,0.0,0.166667,2,0,1200.0,353.897911,0.0,12
8121.778586,1.0,231.14,52.44,178.7,2992.209093,1.0,0.083333,1.0,0.25,18,14,12000.0,2143.672319,0.0,12
54.096839,0.727273,185.99,44.99,141.0,0.0,0.333333,0.083333,0.25,0.0,0,5,4000.0,367.310313,0.0,12
58.312121,0.333333,0.0,0.0,0.0,839.112534,0.0,0.0,0.0,0.166667,5,0,1200.0,2616.215575,1.0,6
2552.597938,1.0,550.62,0.0,583.95,0.0,1.0,0.0,0.916667,0.0,0,24,3000.0,478.632499,0.0,12
437.397682,1.0,1936.22,1538.97,397.25,396.568016,1.0,1.0,0.916667,0.083333,1,34,4000.0,2449.272289,0.0,12
5523.175617,0.888889,0.0,0.0,0.0,4104.980885,0.0,0.0,0.0,0.555556,5,0,6500.0,4355.053996,0.0,9
2088.285449,1.0,0.0,0.0,0.0,1110.062064,0.0,0.0,0.0,0.166667,2,0,6000.0,476.667426,0.0,12
